split,image,class_id,x_center,y_center,width,height
test,image0021987.jpg,6,0.499,0.499,0.999,0.999
test,image0022014.jpg,3,0.499,0.499,0.999,0.999
test,image0022042.jpg,0,0.499,0.499,0.999,0.999
test,image0022076.jpg,6,0.499,0.499,0.999,0.999
test,image0022092.jpg,0,0.499,0.499,0.999,0.999
test,image0022094.jpg,5,0.499,0.499,0.999,0.999
test,image0022134.jpg,4,0.499,0.499,0.999,0.999
test,image0022143.jpg,3,0.499,0.499,0.999,0.999
test,image0022157.jpg,3,0.499,0.499,0.999,0.999
test,image0022167.jpg,1,0.499,0.499,0.999,0.999
test,image0022187.jpg,6,0.499,0.499,0.999,0.999
test,image0022225.jpg,7,0.499,0.499,0.999,0.999
test,image0022253.jpg,0,0.499,0.499,0.999,0.999
test,image0022281.jpg,6,0.499,0.499,0.999,0.999
test,image0022328.jpg,6,0.499,0.499,0.999,0.999
test,image0022348.jpg,6,0.499,0.499,0.999,0.999
test,image0022353.jpg,3,0.499,0.499,0.999,0.999
test,image0022370.jpg,7,0.499,0.499,0.999,0.999
test,image0022387.jpg,7,0.499,0.499,0.999,0.999
test,image0022408.jpg,3,0.499,0.499,0.999,0.999
test,image0022417.jpg,7,0.499,0.499,0.999,0.999
test,image0022467.jpg,3,0.499,0.499,0.999,0.999
test,image0022500.jpg,2,0.499,0.499,0.999,0.999
test,image0022532.jpg,0,0.499,0.499,0.999,0.999
test,image0022547.jpg,6,0.499,0.499,0.999,0.999
test,image0022583.jpg,0,0.499,0.499,0.999,0.999
test,image0022601.jpg,2,0.499,0.499,0.999,0.999
test,image0022632.jpg,6,0.499,0.499,0.999,0.999
test,image0022658.jpg,1,0.499,0.499,0.999,0.999
test,image0022684.jpg,3,0.499,0.499,0.999,0.999
test,image0022691.jpg,0,0.499,0.499,0.999,0.999
test,image0022694.jpg,0,0.499,0.499,0.999,0.999
test,image0022722.jpg,6,0.499,0.499,0.999,0.999
test,image0022753.jpg,7,0.499,0.499,0.999,0.999
test,image0022754.jpg,7,0.499,0.499,0.999,0.999
test,image0022756.jpg,0,0.499,0.499,0.999,0.999
test,image0022757.jpg,3,0.499,0.499,0.999,0.999
test,image0022760.jpg,5,0.499,0.499,0.999,0.999
test,image0022819.jpg,6,0.499,0.499,0.999,0.999
test,image0022854.jpg,2,0.499,0.499,0.999,0.999
test,image0022873.jpg,5,0.499,0.499,0.999,0.999
test,image0022885.jpg,3,0.499,0.499,0.999,0.999
test,image0022886.jpg,0,0.499,0.499,0.999,0.999
test,image0022908.jpg,7,0.499,0.499,0.999,0.999
test,image0022947.jpg,0,0.499,0.499,0.999,0.999
test,image0022966.jpg,0,0.499,0.499,0.999,0.999
test,image0022997.jpg,6,0.499,0.499,0.999,0.999
test,image0023005.jpg,0,0.499,0.499,0.999,0.999
test,image0023034.jpg,6,0.499,0.499,0.999,0.999
test,image0023046.jpg,0,0.499,0.499,0.999,0.999
test,image0023087.jpg,0,0.499,0.499,0.999,0.999
test,image0023102.jpg,6,0.499,0.499,0.999,0.999
test,image0023135.jpg,3,0.499,0.499,0.999,0.999
test,image0023163.jpg,3,0.499,0.499,0.999,0.999
test,image0023189.jpg,3,0.499,0.499,0.999,0.999
test,image0023228.jpg,0,0.499,0.499,0.999,0.999
test,image0023261.jpg,1,0.499,0.499,0.999,0.999
test,image0023268.jpg,7,0.499,0.499,0.999,0.999
test,image0023310.jpg,7,0.499,0.499,0.999,0.999
test,image0023322.jpg,0,0.499,0.499,0.999,0.999
test,image0023329.jpg,6,0.499,0.499,0.999,0.999
test,image0023416.jpg,3,0.499,0.499,0.999,0.999
test,image0023432.jpg,7,0.499,0.499,0.999,0.999
test,image0023545.jpg,7,0.499,0.499,0.999,0.999
test,image0023556.jpg,7,0.499,0.499,0.999,0.999
test,image0023570.jpg,0,0.499,0.499,0.999,0.999
test,image0023573.jpg,6,0.499,0.499,0.999,0.999
test,image0023576.jpg,3,0.499,0.499,0.999,0.999
test,image0023635.jpg,3,0.499,0.499,0.999,0.999
test,image0023649.jpg,6,0.499,0.499,0.999,0.999
test,image0023672.jpg,2,0.499,0.499,0.999,0.999
test,image0023677.jpg,3,0.499,0.499,0.999,0.999
test,image0023679.jpg,7,0.499,0.499,0.999,0.999
test,image0023687.jpg,7,0.499,0.499,0.999,0.999
test,image0023693.jpg,7,0.499,0.499,0.999,0.999
test,image0023706.jpg,3,0.499,0.499,0.999,0.999
test,image0023754.jpg,1,0.499,0.499,0.999,0.999
test,image0023764.jpg,6,0.499,0.499,0.999,0.999
test,image0023806.jpg,0,0.499,0.499,0.999,0.999
test,image0023839.jpg,7,0.499,0.499,0.999,0.999
test,image0023848.jpg,7,0.499,0.499,0.999,0.999
test,image0023849.jpg,7,0.499,0.499,0.999,0.999
test,image0023860.jpg,6,0.499,0.499,0.999,0.999
test,image0023870.jpg,0,0.499,0.499,0.999,0.999
test,image0023918.jpg,7,0.499,0.499,0.999,0.999
test,image0023926.jpg,7,0.499,0.499,0.999,0.999
test,image0023930.jpg,7,0.499,0.499,0.999,0.999
test,image0023932.jpg,5,0.499,0.499,0.999,0.999
test,image0023995.jpg,7,0.499,0.499,0.999,0.999
test,image0024016.jpg,7,0.499,0.499,0.999,0.999
test,image0024019.jpg,7,0.499,0.499,0.999,0.999
test,image0024022.jpg,4,0.499,0.499,0.999,0.999
test,image0024024.jpg,2,0.499,0.499,0.999,0.999
test,image0024055.jpg,0,0.499,0.499,0.999,0.999
test,image0024085.jpg,7,0.499,0.499,0.999,0.999
test,image0024086.jpg,5,0.499,0.499,0.999,0.999
test,image0024102.jpg,7,0.499,0.499,0.999,0.999
test,image0024128.jpg,0,0.499,0.499,0.999,0.999
test,image0024159.jpg,7,0.499,0.499,0.999,0.999
test,image0024203.jpg,6,0.499,0.499,0.999,0.999
test,image0024219.jpg,3,0.499,0.499,0.999,0.999
test,image0024222.jpg,2,0.499,0.499,0.999,0.999
test,image0024241.jpg,7,0.499,0.499,0.999,0.999
test,image0024275.jpg,0,0.499,0.499,0.999,0.999
test,image0024303.jpg,0,0.499,0.499,0.999,0.999
test,image0024334.jpg,5,0.499,0.499,0.999,0.999
test,image0024358.jpg,7,0.499,0.499,0.999,0.999
test,image0024368.jpg,6,0.499,0.499,0.999,0.999
test,image0024376.jpg,0,0.499,0.499,0.999,0.999
test,image0024432.jpg,7,0.499,0.499,0.999,0.999
test,image0024448.jpg,2,0.499,0.499,0.999,0.999
test,image0024458.jpg,3,0.499,0.499,0.999,0.999
test,image0024476.jpg,5,0.499,0.499,0.999,0.999
test,image0024496.jpg,0,0.499,0.499,0.999,0.999
test,image0024527.jpg,7,0.499,0.499,0.999,0.999
test,image0024551.jpg,0,0.499,0.499,0.999,0.999
test,image0024574.jpg,5,0.499,0.499,0.999,0.999
test,image0024600.jpg,0,0.499,0.499,0.999,0.999
test,image0024603.jpg,5,0.499,0.499,0.999,0.999
test,image0024617.jpg,6,0.499,0.499,0.999,0.999
test,image0024643.jpg,2,0.499,0.499,0.999,0.999
test,image0024658.jpg,2,0.499,0.499,0.999,0.999
test,image0024668.jpg,3,0.499,0.499,0.999,0.999
test,image0024729.jpg,6,0.499,0.499,0.999,0.999
test,image0024735.jpg,6,0.499,0.499,0.999,0.999
test,image0024767.jpg,3,0.499,0.499,0.999,0.999
test,image0024769.jpg,5,0.499,0.499,0.999,0.999
test,image0024779.jpg,6,0.499,0.499,0.999,0.999
test,image0024830.jpg,0,0.499,0.499,0.999,0.999
test,image0024848.jpg,3,0.499,0.499,0.999,0.999
test,image0024862.jpg,2,0.499,0.499,0.999,0.999
test,image0024874.jpg,7,0.499,0.499,0.999,0.999
test,image0024901.jpg,7,0.499,0.499,0.999,0.999
test,image0024938.jpg,0,0.499,0.499,0.999,0.999
test,image0024990.jpg,0,0.499,0.499,0.999,0.999
test,image0024994.jpg,5,0.499,0.499,0.999,0.999
test,image0025012.jpg,7,0.499,0.499,0.999,0.999
test,image0025056.jpg,0,0.499,0.499,0.999,0.999
test,image0025062.jpg,0,0.499,0.499,0.999,0.999
test,image0025072.jpg,0,0.499,0.499,0.999,0.999
test,image0025079.jpg,0,0.499,0.499,0.999,0.999
test,image0025093.jpg,0,0.499,0.499,0.999,0.999
test,image0025096.jpg,6,0.499,0.499,0.999,0.999
test,image0025112.jpg,2,0.499,0.499,0.999,0.999
test,image0025116.jpg,0,0.499,0.499,0.999,0.999
test,image0025125.jpg,6,0.499,0.499,0.999,0.999
test,image0025156.jpg,0,0.499,0.499,0.999,0.999
test,image0025192.jpg,6,0.499,0.499,0.999,0.999
test,image0025248.jpg,6,0.499,0.499,0.999,0.999
test,image0025254.jpg,2,0.499,0.499,0.999,0.999
test,image0025276.jpg,0,0.499,0.499,0.999,0.999
test,image0025313.jpg,7,0.499,0.499,0.999,0.999
test,image0025323.jpg,5,0.499,0.499,0.999,0.999
test,image0025335.jpg,7,0.499,0.499,0.999,0.999
test,image0025367.jpg,6,0.499,0.499,0.999,0.999
test,image0025405.jpg,3,0.499,0.499,0.999,0.999
test,image0025414.jpg,6,0.499,0.499,0.999,0.999
test,image0025422.jpg,5,0.499,0.499,0.999,0.999
test,image0025427.jpg,0,0.499,0.499,0.999,0.999
test,image0025428.jpg,0,0.499,0.499,0.999,0.999
test,image0025507.jpg,0,0.499,0.499,0.999,0.999
test,image0025531.jpg,6,0.499,0.499,0.999,0.999
test,image0025547.jpg,1,0.499,0.499,0.999,0.999
test,image0025578.jpg,0,0.499,0.499,0.999,0.999
test,image0025650.jpg,0,0.499,0.499,0.999,0.999
test,image0025675.jpg,7,0.499,0.499,0.999,0.999
test,image0025755.jpg,0,0.499,0.499,0.999,0.999
test,image0025760.jpg,2,0.499,0.499,0.999,0.999
test,image0025766.jpg,3,0.499,0.499,0.999,0.999
test,image0025817.jpg,0,0.499,0.499,0.999,0.999
test,image0025835.jpg,6,0.499,0.499,0.999,0.999
test,image0025863.jpg,5,0.499,0.499,0.999,0.999
test,image0025887.jpg,0,0.499,0.499,0.999,0.999
test,image0025904.jpg,0,0.499,0.499,0.999,0.999
test,image0025948.jpg,7,0.499,0.499,0.999,0.999
test,image0025951.jpg,2,0.499,0.499,0.999,0.999
test,image0026005.jpg,7,0.499,0.499,0.999,0.999
test,image0026012.jpg,0,0.499,0.499,0.999,0.999
test,image0026017.jpg,0,0.499,0.499,0.999,0.999
test,image0026081.jpg,2,0.499,0.499,0.999,0.999
test,image0026178.jpg,7,0.499,0.499,0.999,0.999
test,image0026187.jpg,2,0.499,0.499,0.999,0.999
test,image0026192.jpg,0,0.499,0.499,0.999,0.999
test,image0026195.jpg,3,0.499,0.499,0.999,0.999
test,image0026221.jpg,1,0.499,0.499,0.999,0.999
test,image0026256.jpg,3,0.499,0.499,0.999,0.999
test,image0026282.jpg,6,0.499,0.499,0.999,0.999
test,image0026320.jpg,6,0.499,0.499,0.999,0.999
test,image0026327.jpg,6,0.499,0.499,0.999,0.999
test,image0026349.jpg,0,0.499,0.499,0.999,0.999
test,image0026381.jpg,7,0.499,0.499,0.999,0.999
test,image0026384.jpg,6,0.499,0.499,0.999,0.999
test,image0026410.jpg,0,0.499,0.499,0.999,0.999
test,image0026428.jpg,0,0.499,0.499,0.999,0.999
test,image0026453.jpg,0,0.499,0.499,0.999,0.999
test,image0026497.jpg,1,0.499,0.499,0.999,0.999
test,image0026536.jpg,2,0.499,0.499,0.999,0.999
test,image0026549.jpg,5,0.499,0.499,0.999,0.999
test,image0026558.jpg,0,0.499,0.499,0.999,0.999
test,image0026562.jpg,7,0.499,0.499,0.999,0.999
test,image0026568.jpg,6,0.499,0.499,0.999,0.999
test,image0026589.jpg,6,0.499,0.499,0.999,0.999
test,image0026591.jpg,0,0.499,0.499,0.999,0.999
test,image0026598.jpg,7,0.499,0.499,0.999,0.999
test,image0026605.jpg,0,0.499,0.499,0.999,0.999
test,image0026606.jpg,6,0.499,0.499,0.999,0.999
test,image0026613.jpg,0,0.499,0.499,0.999,0.999
test,image0026625.jpg,0,0.499,0.499,0.999,0.999
test,image0026644.jpg,1,0.499,0.499,0.999,0.999
test,image0026649.jpg,6,0.499,0.499,0.999,0.999
test,image0026674.jpg,0,0.499,0.499,0.999,0.999
test,image0026686.jpg,2,0.499,0.499,0.999,0.999
test,image0026691.jpg,6,0.499,0.499,0.999,0.999
test,image0026718.jpg,0,0.499,0.499,0.999,0.999
test,image0026756.jpg,5,0.499,0.499,0.999,0.999
test,image0026763.jpg,6,0.499,0.499,0.999,0.999
test,image0026764.jpg,0,0.499,0.499,0.999,0.999
test,image0026793.jpg,6,0.499,0.499,0.999,0.999
test,image0026796.jpg,7,0.499,0.499,0.999,0.999
test,image0026806.jpg,0,0.499,0.499,0.999,0.999
test,image0026823.jpg,5,0.499,0.499,0.999,0.999
test,image0026830.jpg,5,0.499,0.499,0.999,0.999
test,image0026839.jpg,6,0.499,0.499,0.999,0.999
test,image0026849.jpg,7,0.499,0.499,0.999,0.999
test,image0026872.jpg,0,0.499,0.499,0.999,0.999
test,image0026888.jpg,1,0.499,0.499,0.999,0.999
test,image0026909.jpg,7,0.499,0.499,0.999,0.999
test,image0026930.jpg,7,0.499,0.499,0.999,0.999
test,image0026937.jpg,7,0.499,0.499,0.999,0.999
test,image0026943.jpg,3,0.499,0.499,0.999,0.999
test,image0026957.jpg,6,0.499,0.499,0.999,0.999
test,image0026958.jpg,2,0.499,0.499,0.999,0.999
test,image0026977.jpg,6,0.499,0.499,0.999,0.999
test,image0026982.jpg,7,0.499,0.499,0.999,0.999
test,image0026984.jpg,2,0.499,0.499,0.999,0.999
test,image0026985.jpg,3,0.499,0.499,0.999,0.999
test,image0027008.jpg,3,0.499,0.499,0.999,0.999
test,image0027010.jpg,4,0.499,0.499,0.999,0.999
test,image0027054.jpg,7,0.499,0.499,0.999,0.999
test,image0027055.jpg,6,0.499,0.499,0.999,0.999
test,image0027072.jpg,0,0.499,0.499,0.999,0.999
test,image0027095.jpg,0,0.499,0.499,0.999,0.999
test,image0027097.jpg,0,0.499,0.499,0.999,0.999
test,image0027099.jpg,3,0.499,0.499,0.999,0.999
test,image0027101.jpg,3,0.499,0.499,0.999,0.999
test,image0027114.jpg,3,0.499,0.499,0.999,0.999
test,image0027137.jpg,6,0.499,0.499,0.999,0.999
test,image0027192.jpg,7,0.499,0.499,0.999,0.999
test,image0027198.jpg,3,0.499,0.499,0.999,0.999
test,image0027209.jpg,0,0.499,0.499,0.999,0.999
test,image0027212.jpg,6,0.499,0.499,0.999,0.999
test,image0027248.jpg,7,0.499,0.499,0.999,0.999
test,image0027295.jpg,0,0.499,0.499,0.999,0.999
test,image0027300.jpg,0,0.499,0.499,0.999,0.999
test,image0027303.jpg,0,0.499,0.499,0.999,0.999
test,image0027317.jpg,0,0.499,0.499,0.999,0.999
test,image0027322.jpg,7,0.499,0.499,0.999,0.999
test,image0027367.jpg,3,0.499,0.499,0.999,0.999
test,image0027399.jpg,6,0.499,0.499,0.999,0.999
test,image0027403.jpg,6,0.499,0.499,0.999,0.999
test,image0027409.jpg,7,0.499,0.499,0.999,0.999
test,image0027411.jpg,7,0.499,0.499,0.999,0.999
test,image0027438.jpg,0,0.499,0.499,0.999,0.999
test,image0027455.jpg,3,0.499,0.499,0.999,0.999
test,image0027496.jpg,0,0.499,0.499,0.999,0.999
test,image0027502.jpg,0,0.499,0.499,0.999,0.999
test,image0027527.jpg,7,0.499,0.499,0.999,0.999
test,image0027534.jpg,6,0.499,0.499,0.999,0.999
test,image0027547.jpg,6,0.499,0.499,0.999,0.999
test,image0027554.jpg,0,0.499,0.499,0.999,0.999
test,image0027577.jpg,3,0.499,0.499,0.999,0.999
test,image0027579.jpg,7,0.499,0.499,0.999,0.999
test,image0027593.jpg,0,0.499,0.499,0.999,0.999
test,image0027604.jpg,7,0.499,0.499,0.999,0.999
test,image0027617.jpg,6,0.499,0.499,0.999,0.999
test,image0027619.jpg,6,0.499,0.499,0.999,0.999
test,image0027652.jpg,6,0.499,0.499,0.999,0.999
test,image0027670.jpg,0,0.499,0.499,0.999,0.999
test,image0027698.jpg,0,0.499,0.499,0.999,0.999
test,image0027708.jpg,1,0.499,0.499,0.999,0.999
test,image0027721.jpg,0,0.499,0.499,0.999,0.999
test,image0027746.jpg,0,0.499,0.499,0.999,0.999
test,image0027750.jpg,0,0.499,0.499,0.999,0.999
test,image0027770.jpg,3,0.499,0.499,0.999,0.999
test,image0027831.jpg,3,0.499,0.499,0.999,0.999
test,image0027838.jpg,6,0.499,0.499,0.999,0.999
test,image0027850.jpg,2,0.499,0.499,0.999,0.999
test,image0027873.jpg,0,0.499,0.499,0.999,0.999
test,image0027874.jpg,2,0.499,0.499,0.999,0.999
test,image0027896.jpg,2,0.499,0.499,0.999,0.999
test,image0027899.jpg,6,0.499,0.499,0.999,0.999
test,image0027901.jpg,0,0.499,0.499,0.999,0.999
test,image0027907.jpg,3,0.499,0.499,0.999,0.999
test,image0027916.jpg,6,0.499,0.499,0.999,0.999
test,image0027930.jpg,7,0.499,0.499,0.999,0.999
test,image0027937.jpg,5,0.499,0.499,0.999,0.999
test,image0027947.jpg,0,0.499,0.499,0.999,0.999
test,image0027975.jpg,6,0.499,0.499,0.999,0.999
test,image0027987.jpg,6,0.499,0.499,0.999,0.999
test,image0027991.jpg,2,0.499,0.499,0.999,0.999
test,image0028003.jpg,1,0.499,0.499,0.999,0.999
test,image0028005.jpg,0,0.499,0.499,0.999,0.999
test,image0028014.jpg,6,0.499,0.499,0.999,0.999
test,image0028045.jpg,7,0.499,0.499,0.999,0.999
test,image0028054.jpg,6,0.499,0.499,0.999,0.999
test,image0028055.jpg,3,0.499,0.499,0.999,0.999
test,image0028056.jpg,2,0.499,0.499,0.999,0.999
test,image0028085.jpg,0,0.499,0.499,0.999,0.999
test,image0028117.jpg,0,0.499,0.499,0.999,0.999
test,image0028144.jpg,0,0.499,0.499,0.999,0.999
test,image0028164.jpg,7,0.499,0.499,0.999,0.999
test,image0028194.jpg,0,0.499,0.499,0.999,0.999
test,image0028215.jpg,5,0.499,0.499,0.999,0.999
test,image0028246.jpg,0,0.499,0.499,0.999,0.999
test,image0028247.jpg,6,0.499,0.499,0.999,0.999
test,image0028252.jpg,7,0.499,0.499,0.999,0.999
test,image0028355.jpg,2,0.499,0.499,0.999,0.999
test,image0028360.jpg,0,0.499,0.499,0.999,0.999
test,image0028377.jpg,7,0.499,0.499,0.999,0.999
test,image0028393.jpg,0,0.499,0.499,0.999,0.999
test,image0028394.jpg,2,0.499,0.499,0.999,0.999
test,image0028397.jpg,7,0.499,0.499,0.999,0.999
test,image0028421.jpg,2,0.499,0.499,0.999,0.999
test,image0028450.jpg,3,0.499,0.499,0.999,0.999
test,image0028492.jpg,7,0.499,0.499,0.999,0.999
test,image0028514.jpg,0,0.499,0.499,0.999,0.999
test,image0028523.jpg,7,0.499,0.499,0.999,0.999
test,image0028545.jpg,3,0.499,0.499,0.999,0.999
test,image0028573.jpg,1,0.499,0.499,0.999,0.999
test,image0028575.jpg,3,0.499,0.499,0.999,0.999
test,image0028579.jpg,0,0.499,0.499,0.999,0.999
test,image0028580.jpg,3,0.499,0.499,0.999,0.999
test,image0028588.jpg,7,0.499,0.499,0.999,0.999
test,image0028593.jpg,7,0.499,0.499,0.999,0.999
test,image0028622.jpg,6,0.499,0.499,0.999,0.999
test,image0028626.jpg,7,0.499,0.499,0.999,0.999
test,image0028634.jpg,3,0.499,0.499,0.999,0.999
test,image0028636.jpg,0,0.499,0.499,0.999,0.999
test,image0028647.jpg,6,0.499,0.499,0.999,0.999
test,image0028656.jpg,2,0.499,0.499,0.999,0.999
test,image0028659.jpg,7,0.499,0.499,0.999,0.999
test,image0028685.jpg,2,0.499,0.499,0.999,0.999
test,image0028706.jpg,6,0.499,0.499,0.999,0.999
test,image0028711.jpg,6,0.499,0.499,0.999,0.999
test,image0028734.jpg,6,0.499,0.499,0.999,0.999
test,image0028735.jpg,2,0.499,0.499,0.999,0.999
test,image0028742.jpg,1,0.499,0.499,0.999,0.999
test,image0028772.jpg,5,0.499,0.499,0.999,0.999
test,image0028800.jpg,6,0.499,0.499,0.999,0.999
test,image0028829.jpg,3,0.499,0.499,0.999,0.999
test,image0028909.jpg,6,0.499,0.499,0.999,0.999
test,image0028939.jpg,7,0.499,0.499,0.999,0.999
test,image0028945.jpg,6,0.499,0.499,0.999,0.999
test,image0028951.jpg,6,0.499,0.499,0.999,0.999
test,image0028955.jpg,2,0.499,0.499,0.999,0.999
test,image0028971.jpg,7,0.499,0.499,0.999,0.999
test,image0028973.jpg,3,0.499,0.499,0.999,0.999
test,image0028975.jpg,0,0.499,0.499,0.999,0.999
test,image0029005.jpg,0,0.499,0.499,0.999,0.999
test,image0029015.jpg,2,0.499,0.499,0.999,0.999
test,image0029052.jpg,7,0.499,0.499,0.999,0.999
test,image0029072.jpg,3,0.499,0.499,0.999,0.999
test,image0029085.jpg,7,0.499,0.499,0.999,0.999
test,image0029086.jpg,6,0.499,0.499,0.999,0.999
test,image0029090.jpg,6,0.499,0.499,0.999,0.999
test,image0029141.jpg,7,0.499,0.499,0.999,0.999
test,image0029147.jpg,2,0.499,0.499,0.999,0.999
test,image0029148.jpg,2,0.499,0.499,0.999,0.999
test,image0029162.jpg,1,0.499,0.499,0.999,0.999
test,image0029168.jpg,0,0.499,0.499,0.999,0.999
test,image0029174.jpg,0,0.499,0.499,0.999,0.999
test,image0029178.jpg,0,0.499,0.499,0.999,0.999
test,image0029218.jpg,7,0.499,0.499,0.999,0.999
test,image0029229.jpg,6,0.499,0.499,0.999,0.999
test,image0029248.jpg,3,0.499,0.499,0.999,0.999
test,image0029271.jpg,0,0.499,0.499,0.999,0.999
test,image0029282.jpg,7,0.499,0.499,0.999,0.999
test,image0029316.jpg,2,0.499,0.499,0.999,0.999
test,image0029323.jpg,0,0.499,0.499,0.999,0.999
test,image0029364.jpg,2,0.499,0.499,0.999,0.999
test,image0029372.jpg,6,0.499,0.499,0.999,0.999
test,image0029379.jpg,5,0.499,0.499,0.999,0.999
test,image0029381.jpg,7,0.499,0.499,0.999,0.999
test,image0029401.jpg,2,0.499,0.499,0.999,0.999
test,image0029411.jpg,0,0.499,0.499,0.999,0.999
test,image0029456.jpg,0,0.499,0.499,0.999,0.999
test,image0029461.jpg,6,0.499,0.499,0.999,0.999
test,image0029464.jpg,5,0.499,0.499,0.999,0.999
test,image0029477.jpg,3,0.499,0.499,0.999,0.999
test,image0029486.jpg,7,0.499,0.499,0.999,0.999
test,image0029556.jpg,6,0.499,0.499,0.999,0.999
test,image0029569.jpg,0,0.499,0.499,0.999,0.999
test,image0029574.jpg,7,0.499,0.499,0.999,0.999
test,image0029586.jpg,0,0.499,0.499,0.999,0.999
test,image0029592.jpg,0,0.499,0.499,0.999,0.999
test,image0029620.jpg,1,0.499,0.499,0.999,0.999
test,image0029624.jpg,5,0.499,0.499,0.999,0.999
test,image0029673.jpg,2,0.499,0.499,0.999,0.999
test,image0029679.jpg,0,0.499,0.499,0.999,0.999
test,image0029682.jpg,7,0.499,0.499,0.999,0.999
test,image0029688.jpg,6,0.499,0.499,0.999,0.999
test,image0029704.jpg,0,0.499,0.499,0.999,0.999
test,image0029711.jpg,3,0.499,0.499,0.999,0.999
test,image0029717.jpg,0,0.499,0.499,0.999,0.999
test,image0029722.jpg,7,0.499,0.499,0.999,0.999
test,image0029729.jpg,0,0.499,0.499,0.999,0.999
test,image0029764.jpg,6,0.499,0.499,0.999,0.999
test,image0029772.jpg,3,0.499,0.499,0.999,0.999
test,image0029775.jpg,2,0.499,0.499,0.999,0.999
test,image0029778.jpg,3,0.499,0.499,0.999,0.999
test,image0029855.jpg,1,0.499,0.499,0.999,0.999
test,image0029857.jpg,3,0.499,0.499,0.999,0.999
test,image0029884.jpg,0,0.499,0.499,0.999,0.999
test,image0029954.jpg,3,0.499,0.499,0.999,0.999
test,image0029974.jpg,1,0.499,0.499,0.999,0.999
test,image0029986.jpg,3,0.499,0.499,0.999,0.999
test,image0029994.jpg,2,0.499,0.499,0.999,0.999
test,image0030003.jpg,0,0.499,0.499,0.999,0.999
test,image0030021.jpg,0,0.499,0.499,0.999,0.999
test,image0030028.jpg,2,0.499,0.499,0.999,0.999
test,image0030032.jpg,0,0.499,0.499,0.999,0.999
test,image0030051.jpg,3,0.499,0.499,0.999,0.999
test,image0030055.jpg,5,0.499,0.499,0.999,0.999
test,image0030065.jpg,6,0.499,0.499,0.999,0.999
test,image0030109.jpg,0,0.499,0.499,0.999,0.999
test,image0030110.jpg,2,0.499,0.499,0.999,0.999
test,image0030137.jpg,5,0.499,0.499,0.999,0.999
test,image0030155.jpg,0,0.499,0.499,0.999,0.999
test,image0030161.jpg,6,0.499,0.499,0.999,0.999
test,image0030165.jpg,7,0.499,0.499,0.999,0.999
test,image0030170.jpg,7,0.499,0.499,0.999,0.999
test,image0030171.jpg,0,0.499,0.499,0.999,0.999
test,image0030181.jpg,1,0.499,0.499,0.999,0.999
test,image0030218.jpg,0,0.499,0.499,0.999,0.999
test,image0030251.jpg,5,0.499,0.499,0.999,0.999
test,image0030252.jpg,6,0.499,0.499,0.999,0.999
test,image0030257.jpg,0,0.499,0.499,0.999,0.999
test,image0030262.jpg,6,0.499,0.499,0.999,0.999
test,image0030263.jpg,3,0.499,0.499,0.999,0.999
test,image0030287.jpg,2,0.499,0.499,0.999,0.999
test,image0030289.jpg,0,0.499,0.499,0.999,0.999
test,image0030313.jpg,6,0.499,0.499,0.999,0.999
test,image0030314.jpg,6,0.499,0.499,0.999,0.999
test,image0030394.jpg,1,0.499,0.499,0.999,0.999
test,image0030397.jpg,3,0.499,0.499,0.999,0.999
test,image0030401.jpg,0,0.499,0.499,0.999,0.999
test,image0030415.jpg,6,0.499,0.499,0.999,0.999
test,image0030459.jpg,0,0.499,0.499,0.999,0.999
test,image0030503.jpg,6,0.499,0.499,0.999,0.999
test,image0030506.jpg,0,0.499,0.499,0.999,0.999
test,image0030553.jpg,2,0.499,0.499,0.999,0.999
test,image0030557.jpg,2,0.499,0.499,0.999,0.999
test,image0030558.jpg,7,0.499,0.499,0.999,0.999
test,image0030559.jpg,7,0.499,0.499,0.999,0.999
test,image0030577.jpg,4,0.499,0.499,0.999,0.999
test,image0030610.jpg,0,0.499,0.499,0.999,0.999
